nombre,subcategoria,descripcion,url,id,categoria
"Otro sueño de una noche de verano, en el Teatro Alfil",teatro comedia espectaculos,clásica historia cuatro jóvenes frescos seducidos noche acaban perdidos desnudos confundidos bosque mágico habitado dioses olimpo hadas coreanas fauno cachondo acabará liándola parda acompañado baladas pegadizas pop ochentero sevillanas dicho clásico sueño coge obra shakespeare despedaza piedad cariño convierte atrevida provocadora orgía comedia fantasía frescura mucha frescura compra entradas sueño noche verano teatro alfil madrid,https://feverup.com/m/106622,3261,Arte y cultura
Soy una persona horrible en La Escalera de Jacob,teatro comedia espectaculos,eva adolescente malo ello si eva años eva pareja hijos trabajo estable carnet conducir casa vive vuelve vivir madre madre demasiado largo contarlo sinopsis eva inmadura viciosa juerguista deprimente absurda incongruente blandengue llorica gilipollas definitiva persona horrible vive drama dentro comedia persona horrible espectáculo sola actriz personajes compra entrada persona horrible escalera jacob madrid,https://feverup.com/m/112538,3316,Entretenimiento
Soy una persona horrible en La Escalera de Jacob,teatro comedia espectaculos,eva adolescente malo ello si eva años eva pareja hijos trabajo estable carnet conducir casa vive vuelve vivir madre madre demasiado largo contarlo sinopsis eva inmadura viciosa juerguista deprimente absurda incongruente blandengue llorica gilipollas definitiva persona horrible vive drama dentro comedia persona horrible espectáculo sola actriz personajes compra entrada persona horrible escalera jacob madrid,https://feverup.com/m/112538,3316,Arte y cultura
El bucle en Off Latina Teatro,teatro comedia espectaculos,bucle experiencia inmersiva magia mentalismo mano borjo meyer historia diseñada pensada fascinante espacio cava baja teatro off latina vida obra poeta excéntrico conde villamediana guían narración conducirá desentrañar misterio rodea sala bucle través serie experiencias mágicas mentales realmente extraordinarias visto igual consigue entradas bucle off latina teatro madrid,https://feverup.com/m/119871,3378,Entretenimiento
El bucle en Off Latina Teatro,teatro comedia espectaculos,bucle experiencia inmersiva magia mentalismo mano borjo meyer historia diseñada pensada fascinante espacio cava baja teatro off latina vida obra poeta excéntrico conde villamediana guían narración conducirá desentrañar misterio rodea sala bucle través serie experiencias mágicas mentales realmente extraordinarias visto igual consigue entradas bucle off latina teatro madrid,https://feverup.com/m/119871,3378,Arte y cultura
Deshora en Off Latina Teatro,teatro comedia espectaculos,deshora sitúa años rosa inmigrante italiana lleva adelante bar pueblo buenos aires fiesta canciones italianas contrario demás personajes conforman especia familia excéntrica especialmente época viven fantasma rufino marido rosa tres años desapareció barco naufragó juntos atraviesan espera violencia música identidad humor amor vida muerte vez vida consigue entradas deshora off latina teatro madrid,https://feverup.com/m/127082,3512,Entretenimiento
Deshora en Off Latina Teatro,teatro comedia espectaculos,deshora sitúa años rosa inmigrante italiana lleva adelante bar pueblo buenos aires fiesta canciones italianas contrario demás personajes conforman especia familia excéntrica especialmente época viven fantasma rufino marido rosa tres años desapareció barco naufragó juntos atraviesan espera violencia música identidad humor amor vida muerte vez vida consigue entradas deshora off latina teatro madrid,https://feverup.com/m/127082,3512,Arte y cultura
"Yo perreo sola, con Noa Sánchez, en Black & White",teatro comedia espectaculos,pasa rato divertido aprendiendo descubriendo nuevos productos eróticos juguetes adultos técnicas consejos guiado experta ámbito sexualidad humor música noa sánchez preparad consigue entradas perreo sola noa sánchez black white madrid,https://feverup.com/m/126484,3488,Entretenimiento
"Yo perreo sola, con Noa Sánchez, en Black & White",teatro comedia espectaculos,pasa rato divertido aprendiendo descubriendo nuevos productos eróticos juguetes adultos técnicas consejos guiado experta ámbito sexualidad humor música noa sánchez preparad consigue entradas perreo sola noa sánchez black white madrid,https://feverup.com/m/126484,3488,Arte y cultura
Nuestras últimas miradas en Off Latina Teatro,teatro comedia espectaculos,últimas miradas obra fragmentada cinco capitulos interpretada cuatro cuerpos lenguaje atravesado poesía metáfora realismo quieres vivir experiencia teatral diferente consigue entradas últimas miradas off latina teatro madrid,https://feverup.com/m/127083,3513,Entretenimiento
Nuestras últimas miradas en Off Latina Teatro,teatro comedia espectaculos,últimas miradas obra fragmentada cinco capitulos interpretada cuatro cuerpos lenguaje atravesado poesía metáfora realismo quieres vivir experiencia teatral diferente consigue entradas últimas miradas off latina teatro madrid,https://feverup.com/m/127083,3513,Arte y cultura
Mitos Nórdicos en Off Latina Teatro,teatro comedia espectaculos,disfruta mitología nórdica narrada viva voz después exitoso mitos griegos héctor urién presenta espectáculo usando misma técnica escénica narración directa juego participación público mucha diversión cruzar juntos puente arco iris asgard midgard compra entradas mitos nórdicos off latina teatro,https://feverup.com/m/117175,3359,Entretenimiento
Mitos Nórdicos en Off Latina Teatro,teatro comedia espectaculos,disfruta mitología nórdica narrada viva voz después exitoso mitos griegos héctor urién presenta espectáculo usando misma técnica escénica narración directa juego participación público mucha diversión cruzar juntos puente arco iris asgard midgard compra entradas mitos nórdicos off latina teatro,https://feverup.com/m/117175,3359,Arte y cultura
Puy du Fou España: Entrada al parque,teatro comedia espectaculos,puy du fou españa abre puertas nuevo mundo inspirado concepto original francés sido elegido dos veces mejor parque mundo puy du fou españa inaugura hectáreas viajar tiempo mano puy du fou españa podrás vivir experiencia inolvidable cargada fuertes emociones grandes espectáculos toda familia emocionarás cuatro shows día paseos calles cuatro pueblos época entorno natural hectáreas animales puy du fou españa historia espera consigue entradas puy du fou españa toledo,https://feverup.com/m/113216,3323,Entretenimiento
Puy du Fou España: Entrada al parque,teatro comedia espectaculos,puy du fou españa abre puertas nuevo mundo inspirado concepto original francés sido elegido dos veces mejor parque mundo puy du fou españa inaugura hectáreas viajar tiempo mano puy du fou españa podrás vivir experiencia inolvidable cargada fuertes emociones grandes espectáculos toda familia emocionarás cuatro shows día paseos calles cuatro pueblos época entorno natural hectáreas animales puy du fou españa historia espera consigue entradas puy du fou españa toledo,https://feverup.com/m/113216,3323,Arte y cultura
"El Pirata Abracadabra, chas chas en Teatro Victoria",teatro comedia espectaculos,pirata abracadabra chas chas espectáculo piratas conservando clásico estilo corsario gusta niños aspecto renovado diferente personal espectáculo infantil humor comunicación aspecto educativo combinan haciendo risa aprendizaje entretenimiento garantizados niños mayores disfrutan historia piratas pirata abracadabra perseguido comandante listillo ramírez sabiondo pereira enteradillo constanza malapata piratas atrapa fin cara cara comandante oportunidad arrestarlo consigue entradas pirata abracadabra chas chas teatro victoria madrid,https://feverup.com/m/126438,3486,Entretenimiento
"El Pirata Abracadabra, chas chas en Teatro Victoria",teatro comedia espectaculos,pirata abracadabra chas chas espectáculo piratas conservando clásico estilo corsario gusta niños aspecto renovado diferente personal espectáculo infantil humor comunicación aspecto educativo combinan haciendo risa aprendizaje entretenimiento garantizados niños mayores disfrutan historia piratas pirata abracadabra perseguido comandante listillo ramírez sabiondo pereira enteradillo constanza malapata piratas atrapa fin cara cara comandante oportunidad arrestarlo consigue entradas pirata abracadabra chas chas teatro victoria madrid,https://feverup.com/m/126438,3486,Arte y cultura
El árbol de los valores en Off Latina Teatro,teatro comedia espectaculos,fantástica didáctica historia narra aventura iris amanda amigos amigas cómo consiguieron superar adversidad salvar árbol descubriendo aprendiendo importancia cuidado naturaleza planeta herencia dejamos mañana compromiso futuro esencial compartir escuchar empatizar valor amistad valores respeto generosidad tolerancia consigue entradas árbol valores off latina teatro madrid,https://feverup.com/m/127685,3541,Entretenimiento
El árbol de los valores en Off Latina Teatro,teatro comedia espectaculos,fantástica didáctica historia narra aventura iris amanda amigos amigas cómo consiguieron superar adversidad salvar árbol descubriendo aprendiendo importancia cuidado naturaleza planeta herencia dejamos mañana compromiso futuro esencial compartir escuchar empatizar valor amistad valores respeto generosidad tolerancia consigue entradas árbol valores off latina teatro madrid,https://feverup.com/m/127685,3541,Arte y cultura
Tilda y Afloja: la comedy night más castiza en Tilda Neotaberna Castiza,teatro comedia espectaculos,risas copas tapas así tilda neotaberna castiza taberna renovada malasaña estrena tilda afloja nuevo concepto stand up comedy desternillarse risa mientras disfrutas tapas castizas vuelta tuerca sabes delante mejor plan arrancar fin semana consigue entradas tilda afloja comedy night castiza tilda neotaberna castiza madrid,https://feverup.com/m/124427,3445,Entretenimiento
